generation,N_shifts,logPrior,logLik,eventRate,acceptRate
359000,2,0.955423,-557.382,1.11612,0.365
360000,3,1.31467,-556.941,1.54427,0.373
361000,2,1.28538,-556.993,0.982157,0.398
362000,2,0.254536,-559.47,1.7796,0.379
363000,3,-2.96488,-551.173,2.36697,0.379167
364000,2,0.882122,-555.401,1.10855,0.439
365000,3,-0.941135,-556.581,2.23522,0.438
366000,4,-4.06264,-558.663,2.38354,0.394
367000,1,0.135223,-567.345,0.280557,0.3556
368000,2,-1.3264,-555.832,1.78997,0.413
369000,2,0.996972,-554.894,0.723888,0.387
370000,2,1.86776,-558.125,0.836544,0.372
371000,2,2.24588,-559.639,0.888541,0.407
372000,2,1.05526,-555.253,2.00016,0.384
373000,2,-3.06204,-558.164,3.94816,0.376529
374000,2,-0.0969294,-556.634,1.87029,0.333
375000,1,0.267841,-563.998,1.34529,0.3775
376000,2,-1.03342,-555.683,0.725731,0.380385
377000,2,-2.46028,-555.659,3.62835,0.348333
378000,2,-0.173358,-558.03,1.35587,0.32
379000,2,0.8913,-557.967,0.497248,0.376
380000,2,-1.6511,-557.999,3.71289,0.4025
381000,3,0.928942,-551.169,1.67702,0.415
382000,2,1.18451,-555.921,1.80746,0.408333
383000,1,0.0454226,-569.359,2.00462,0.395125
384000,1,0.19255,-567.926,1.28775,0.363
385000,1,1.90875,-566.853,0.48503,0.375
386000,1,2.10988,-566.119,0.246634,0.444
387000,1,0.434863,-566.786,0.584393,0.379
388000,1,-0.317162,-565.382,1.16301,0.4
389000,3,0.537575,-550.399,3.25053,0.407857
390000,3,0.759361,-550.626,2.01233,0.384
391000,2,-0.880461,-563.12,0.46812,0.4152
392000,2,-1.42265,-561.877,1.21672,0.388
393000,1,0.826897,-566.409,0.431273,0.401571
394000,1,0.204033,-565.302,1.46562,0.33
395000,1,-0.0660015,-565.095,1.75901,0.378571
396000,1,1.76923,-570.37,0.185263,0.44
397000,1,0.571877,-566.117,0.362481,0.438
398000,3,-4.22759,-556.348,0.442983,0.376125
